geoid,place,pop,housing,kfr_pooled_p25,test,training,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,P_57,P_58,P_59,P_60,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_69,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_78,P_79,P_80,P_81,P_82,P_83,P_84,P_85,P_86,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_95,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_106,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_115,P_116,P_117,P_118,P_119,P_120,P_121
17107,Logan County,30177,12107,0.42730259895324707,0,1,62.57011795043945,79.0872573852539,70.27679443359375,61.791969299316406,43.7580451965332,46.28628158569336,46.43895721435547,23.56637954711914,36.655609130859375,3.799999952316284,5,1983.45996100316,0,23.5325758085121,16.8089827203658,245.41114771734,1697.70725475694,342.903247495462,1287.56807638002,67.235930881463,502.78334856999106,110.45636587497522,392.3155044440889,68863.8828125,22.025188446044922,0.14264723658561707,0.17264439165592194,0.011174175888299942,56214.71961722488,28317.43407913264,0.09393057972192764,0.07836378365755081,0.103385329246521,0.07952482998371124,0.029467083513736725,0.005122964270412922,0.07210973650217056,0.9002683758735657,0.01686961203813553,0.004734876565635204,2.9418349266052246,595.267822265625,0.3177371919155121,0.1650392860174179,0.25739744305610657,0.4610753655433655,0.5522157549858093,84.82354736328125,0.04223155975341797,0.12271902710199356,49.032615661621094,50.45319366455078,-0.004264563787728548,19.47551918029785,3.5,3.5,13.9,8.2748948107,33.37338,57.15054,50.42695,9670.77,3.668659,12.549226,10.066825776,340.3,11.145414,9.1,91.958041958,572,30.805687204,476.46020058,379.06626,16.5,21,6.2529165582,65.342352747,30.9,25,40.6039364,7.2,47.83000183105469,32.61000061035156,2.1700000762939453,2.1700000762939453,0,0,0,0,0,0,2.1700000762939453,13.039999961853027,44.40999984741211,30.25,1.5,1.5,0,0,0,0,0,0,0,22.329999923706055,0,0,0,0,0,0,0,4.550000190734863,0,0,0,4.550000190734863,0,0,0,0
17109,McDonough County,32549,14419,0.4578665792942047,0,1,25.37662124633789,43.431053161621094,36.12281799316406,30.51106071472168,28.848466873168945,24.316110610961914,18.558996200561523,15.800416946411133,28.283170700073242,7.099999904632568,5.699999809265137,1712.67252195734,3.13676286072773,43.9146800501882,18.8205771643664,169.385194479297,1477.41530740276,232.120451693852,1220.20075282309,25.0941028858218,502.78334856999106,110.45636587497522,392.3155044440889,54648.88671875,16.377613067626953,0.32894736528396606,0.3528517186641693,0.03140050545334816,40715.7432893768,20185.393751298638,0.30014336109161377,0.25089025497436523,0.24352873861789703,0.05599166080355644,0.026585305109620094,0.015318972058594227,0.037584852427244186,0.9197450876235962,0.01507801003754139,0.016729267314076424,3.3374462127685547,621.77398681640625,0.42852848768234253,0.21215315163135529,0.2803710103034973,0.6346317529678345,0.5820369720458984,77.6446762084961,0.08726667612791061,0.11140071600675583,55.3301887512207,55.84086990356445,-0.017885839566588402,22.770343780517578,4,3.9,16.2,7.3076923077,64.68704,153.70138,37.64115,8443.9,4.211097,16.828288,13.993145532,327.6,17.214428809734514,8.4,82.619047619,420,12.754692764,491.74785629,38.377,18.7,22.1,17.388802738,67.720470992,29.1,22.7,42.5055928,5.7,42.86000061035156,36.72999954223633,2.0399999618530273,6.119999885559082,0,2.0399999618530273,0,0,0,0,2.0399999618530273,8.15999984741211,26.75,40.38999938964844,0.5799999833106995,21.540000915527344,0,3.7899999618530273,0,0,0,0,0,6.949999809265137,0,0,4.760000228881836,0,0,0,0,0,0,4.760000228881836,0,9.520000457763672,0,0,0,0
17111,McHenry County,308060,116040,0.46202948689460754,0,1,54.450111389160156,81.433074951171875,103.43446350097656,91.49744415283203,80.68083953857422,62.83727264404297,92.52265930175781,37.861724853515625,35.40192413330078,3.5,5.599999904632568,1142.26950400771,0.650865814249405,21.1531389631057,9.11212139949167,58.2524903753218,1053.10088745554,134.078357735377,901.774585642551,17.2479440776092,502.78334856999106,110.45636587497522,392.3155044440889,112193.765625,34.36140060424805,0.2804998457431793,0.32418233156204224,0.0976211354136467,81433.36665047286,45167.64251901996,0.06164706498384476,0.036020759493112564,0.033065177500247955,0.013314548879861832,0.1141631007194519,0.02224504016339779,0.007411400321871042,0.8948603272438049,0.07511688023805618,0.013900035992264748,3.347452402114868,1109.6392822265625,0.187599778175354,0.10557683557271957,0.147097647190094,0.22848694026470184,0.7157620787620544,85.16516876220703,0.02584761753678322,0.16250810027122498,511.893798828125,431.1821594238281,-4.854842263739556e-4,252.8499298095703,2.9,3.1,11.5,6.9699163449,55.95152,157.50953,61.18139,10001.04,4.52745,13.64129,10.946135292,263.6,13.00338,8.5,86.928961749,4575,15.387914181,191.46830226,42.75856,15.9,23.4,6.3881991446,94.850369219,27.9,22.2,20.9304369,8.5,38.560001373291016,29.40999984741211,0,11.760000228881836,0.6499999761581421,1.309999942779541,0,0,0,0,2.609999895095825,15.6899995803833,16.809999465942383,24.81999969482422,0,53.349998474121094,0.15000000596046448,0.20999999344348907,0,0,0,0,1.0700000524520874,3.5799999237060547,0,0,0,1.690000057220459,0,0,3.390000104904175,6.78000020980835,0,0,0,1.690000057220459,0,0,1.690000057220459,0
17113,McLean County,171240,69656,0.4208061099052429,0,1,50.86537551879883,60.33046340942383,58.74885940551758,47.95600891113281,36.44977569580078,30.524646759033203,31.51648712158203,23.673681259155273,23.869176864624023,4.099999904632568,4.099999904632568,2139.47983752822,1.72353370370158,49.4079661727785,36.1942077777331,197.631864691114,1854.5222651829,334.940049752673,1468.45071555374,51.1314998764801,502.78334856999106,110.45636587497522,392.3155044440889,87847.578125,18.439716339111328,0.38493433594703674,0.42104193568229675,0.0524413175880909,65633.03330148845,32530.35059285379,0.15872271358966827,0.11963490396738052,0.14320729672908783,0.08356332033872604,0.04383978620171547,0.040179844945669174,0.06567937880754471,0.8797568082809448,0.024692708626389503,0.020334649831056595,3.7025153636932373,823.90887451171875,0.26054656505584717,0.19598880410194397,0.23753008246421814,0.4838230609893799,0.6935822367668152,79.84752655029297,-0.002848171629011631,0.18126223981380463,143.2947540283203,127.12157440185547,0.00644018454477191,72.8853530883789,3.3,3.3,12.9,7.9846143643,61.83902,210.27111,60.89819,8288.33,3.274956,11.646302,9.3775379575,286,12.860156,7.4,91.212653779,1707,16.647232936,540.39621316,96.24706,15.7,22.3,8.227280535,83.418842733,29,22.3,29.9486818,7.4,42.86000061035156,29.170000076293945,1.7899999618530273,4.760000228881836,0.6000000238418579,0.6000000238418579,0,0,0,0.6000000238418579,1.190000057220459,18.450000762939453,26.459999084472656,29.950000762939453,0.5199999809265137,25.68000030517578,0.14000000059604645,0.10000000149011612,0,0,0,0.23999999463558197,0.5600000023841858,16.34000015258789,0,0,0,2.7799999713897705,0,1.3899999856948853,1.3899999856948853,11.109999656677246,0,0,0,8.329999923706055,0,0,0,0
17115,Macon County,110262,50475,0.37646764516830444,0,1,61.7035026550293,70.2673110961914,81.30180358886719,68.825714111328125,66.027069091796875,58.885921478271484,67.55010986328125,55.828495025634766,50.52273178100586,4.400000095367432,5,2814.95154591601,1.84586986617443,11.0752191970466,93.216428241809,260.267651130595,2448.54637748039,682.048915551454,1706.50669127826,59.9907706506691,502.78334856999106,110.45636587497522,392.3155044440889,71510.5234375,19.287700653076172,0.16896362602710724,0.20108680427074432,0.020538438111543655,49276.92704571717,31044.407150374744,0.15858881175518036,0.12641388177871704,0.12035219371318817,0.1783457249403,0.018705762922763824,0.00905755814164877,0.14195682108402252,0.8356134295463562,0.009465058334171772,0.005721601191908121,2.501216411590576,678.49481201171875,0.3617640435695648,0.2461596578359604,0.3324618339538574,0.45958489179611206,0.5903350114822388,82.39582061767578,0.10579121857881546,0.21618156135082245,190.75270080566406,197.5343017578125,-0.00427002739161253,80.087615966796875,3.8,3.7,15.2,9.5765405516,88.76444,125.51915,52.60729,9684.88,3.063049,13.531353,10.618539037,373.5,10.37376,10.8,87.649769585,2170,52.220008271,817.27538548,148.53847,17.1,18.7,9.0331071715,83.237938755,30.6,24.4,48.3936484,6.3,51.060001373291016,19.68000030517578,6.909999847412109,3.190000057220459,0.5299999713897705,0.5299999713897705,0.5299999713897705,0,0,0.5299999713897705,0.5299999713897705,16.489999771118164,44.2599983215332,20.209999084472656,3.240000009536743,19.8799991607666,0.11999999731779099,0.28999999165534973,0.28999999165534973,0,0,0.23999999463558197,0.6700000166893005,10.819999694824219,0,0,5.210000038146973,2.0799999237060547,0,1.0399999618530273,0,7.289999961853027,0,6.25,0,7.289999961853027,0,0,3.119999885559082,0
17117,Macoupin County,47462,21584,0.43834057450294495,0,1,39.77925109863281,46.681663513183594,53.386253356933594,35.634742736816406,37.286231994628906,30.68002700805664,23.79401206970215,25.817066192626953,19.360532760620117,4.5,6,1455.23432286397,0,8.61085398144361,4.3054269907218,127.010096226293,1315.30794566551,350.892299743827,938.583083977353,25.8325619443308,502.78334856999106,110.45636587497522,392.3155044440889,63489.75,29.06905746459961,0.1186843290925026,0.15210463106632233,0.010185464285314083,52009.89515335497,24191.4434339881,0.11964785307645798,0.09403395652770996,0.1311928778886795,0.010237621143460274,0.008751178160309792,0.0026521682739257813,0.009292702190577984,0.975594162940979,0.0062296632677316666,0.0015933577669784427,3.0795013904571533,605.3712158203125,0.3037194013595581,0.19156408309936523,0.24801655113697052,0.31893089413642883,0.5882288217544556,84.34723663330078,0.03693775832653046,0.030356954783201218,55.3535270690918,56.8067512512207,-0.005620905663818121,24.62950897216797,3.4,3.5,12.6,7.6448103499,25.59727,27.98528,34.44342,9282.78,3.996239,14.891391,11.918250649,379,12.094135,9.5,89.363557105,1147,28.764335923,277.36020834,57.63689,15.2,20.6,3.2302669224,61.457133885,33.1,30.8,40.5757368,7.9,47.72999954223633,34.09000015258789,0,9.09000015258789,0,0,0,0,0,1.1399999856948853,0,7.949999809265137,40.599998474121094,29.899999618530273,0,24.84000015258789,0,0,0,0,0,0.28999999165534973,0,4.360000133514404,0,0,0,0,0,0,0,7.139999866485596,0,0,0,4.760000228881836,0,0,4.760000228881836,2.380000114440918
17121,Marion County,39070,18296,0.4017026722431183,0,1,58.22117233276367,61.06817626953125,56.49911117553711,46.52444839477539,45.84151840209961,48.1185302734375,58.617462158203125,49.011085510253906,43.258331298828125,5,6,2784.47538305981,7.77786419849109,59.6302921884317,31.1114567939644,197.039226361774,2491.50916491665,642.970107075264,1734.46371626351,114.075341577869,502.78334856999106,110.45636587497522,392.3155044440889,62928.44921875,20.69749641418457,0.12036123126745224,0.13516835868358612,0.010480483062565327,44992.910084438474,23496.640289176285,0.16286417841911316,0.10945097357034683,0.1586647927761078,0.04863453283905983,0.013743438757956028,0.004839594010263681,0.03961494192481041,0.9378609657287598,0.008727784268558025,0.004537469707429409,3.3633501529693604,628.5445556640625,0.36481019854545593,0.2263953685760498,0.30942362546920776,0.4062127470970154,0.587995707988739,86.5807113647461,0.14504973590373993,0.07558891177177429,68.9019546508789,72.8436279296875,-4.0838876157067716e-4,28.462656021118164,3.7,3.7,14.8,8.1477304765,46.60556,158.14991,36.2967,11274.24,3.708941,15.733121,12.338429132,460.7,18.951304,10.5,80.192307692,1040,58.994413408,529.64467527,58.56786,17.2,19.3,11.245240056,63.08796308,35.9,32.6,56.2208515,6.4,54.54999923706055,20.90999984741211,0.9100000262260437,4.550000190734863,0.9100000262260437,0.9100000262260437,0.9100000262260437,0,0,0,1.8200000524520874,14.550000190734863,58.5099983215332,16.969999313354492,0.5199999809265137,11.600000381469727,0.7200000286102295,0.5799999833106995,0,0,0,0,0.7200000286102295,10.380000114440918,0,0,0,3.3299999237060547,0,0,1.6699999570846558,8.329999923706055,1.6699999570846558,1.6699999570846558,0,0,0,5,0,0
17125,Mason County,14508,7077,0.39146679639816284,0,1,72.4961929321289,86.46311950683594,63.205413818359375,69.090911865234375,33.8177490234375,44.14604949951172,31.9819393157959,22.86149787902832,41.37798309326172,4.699999809265137,6,1662.10965606562,0,43.1716793783278,7.19527989638797,172.686717513311,1439.05597927759,266.225356166355,1158.44006331846,14.3905597927759,502.78334856999106,110.45636587497522,392.3155044440889,62867.81640625,30.619848251342773,0.11202365159988403,0.16271209716796875,0.01566634327173233,44367.645029319516,23171.827491607764,0.15254949033260345,0.09672713279724121,0.15437422692775726,0.006477567367255688,0.007977635599672794,0.002181917428970337,0.0017568472540006042,0.9850689172744751,0.004999509081244469,0.0013151803286746144,2.5256989002227783,644.28485107421875,0.31156662106513977,0.17875267565250397,0.25654688477516174,0.3996078670024872,0.5610798001289368,86.940582275390625,0.11706030368804932,0.025228431448340416,27.19763946533203,29.74197006225586,-0.017485395073890686,11.123103141784668,3.6,3.6,14.2,10.648596321,28.07412,35.9764,35.9764,9833.58,4.057052,14.809897,11.905396995,429.9,17.214428809734514,10.4,93.197278912,294,45.254556882,314.09227333,49.04365,16.8,19.8,2.7871299664999998,54.452475113,33.1,27.1,40.4477612,7.5,64.29000091552734,25,0,3.569999933242798,0,3.569999933242798,0,0,0,0,0,3.569999933242798,61.34000015258789,29.3799991607666,0,2.140000104904175,0,0,0,0,0,0,0,7.139999866485596,0,0,0,0,0,0,0,11.109999656677246,0,0,0,0,0,0,5.559999942779541,0
17129,Menard County,12687,5654,0.4357493221759796,0,1,49.72492599487305,70.23518371582031,64.89361572265625,47.433326721191406,35.78194046020508,24.259044647216797,32.75224685668945,12.717252731323242,31.57894515991211,3.299999952316284,5.199999809265137,397.772474144789,0,23.8663484486874,0,39.7772474144789,334.128878281623,79.5544948289578,246.618933969769,7.95544948289578,502.78334856999106,110.45636587497522,392.3155044440889,79218.7734375,28.900480270385742,0.20317254960536957,0.24148254096508026,0.0028694900684058666,59007.5199527745,29389.68712247867,0.07844161242246628,0.081344835460186,0.09601404517889023,0.00952380895614624,0.009523809887468815,0.0019769889768213034,0.00472264876589179,0.9802669286727905,0.007625932339578867,0.0015499874716624618,3.129689931869507,685.02239990234375,0.22834907472133636,0.18296055495738983,0.2351990044116974,0.23462428152561188,0.6781650185585022,85.33814239501953,0.050120268017053604,0.030303047969937325,40.40542221069336,39.70894241333008,-0.0036960348952561617,19.895814895629883,3.2,3.3,11.8,6.1797752809,31.7284,23.86635,15.9109,8632.46,4.102564,12.20707,9.9583454422,310.3,17.214428809734514,9.3,90.212765957,235,22.583859183,290.83477441,74.67563,14.7,21,0.3298011639,62.180243998,30.9,24.8,25.9493671,8.6,50,33.33000183105469,0,12.5,0,0,0,0,0,0,0,4.170000076293945,42.310001373291016,33.060001373291016,0,24.100000381469727,0,0,0,0,0,0,0,0.5199999809265137,0,0,0,0,0,8.329999923706055,0,16.670000076293945,0,0,0,0,0,0,0,0
17135,Montgomery County,29878,13080,0.438926637172699,0,1,51.279823303222656,60.02609634399414,50,43.67002868652344,38.24176025390625,42.16038513183594,24.984384536743164,27.802690505981445,33.19465255737305,4.699999809265137,5.800000190734863,1345.4136721278,0,6.81222112469771,34.0611056234885,115.807759119861,1188.73258625975,262.270513300862,892.4009673354,34.0611056234885,502.78334856999106,110.45636587497522,392.3155044440889,59515.203125,26.150056838989258,0.1160270944237709,0.13587036728858948,0.013479180634021759,44610.815174063246,24057.550480186364,0.13848167657852173,0.13419371843338013,0.13955530524253845,0.034081850200891495,0.015247142873704433,0.003454690333455801,0.02327575534582138,0.960320234298706,0.0088040204718709,0.002283770591020584,2.814203977584839,618.42962646484375,0.2721386253833771,0.16312043368816376,0.2525137960910797,0.4274555444717407,0.5550471544265747,84.62165069580078,0.09916467219591141,0.05879617854952812,42.7803840637207,43.559139251708984,-0.008521673269569874,15.955958366394043,3.6,3.5,14.2,7.1655328798,47.21117,64.7161,64.7161,9251.58,4.166014,14.635798,11.730165845,377.1,14.667223,9.9,89.447236181,597,37.018837019,276.83997299,406.47198,16.1,20.6,5.7968121656,45.103640712,29,24.9,40.2949469,7.1,55.220001220703125,29.850000381469727,0,10.449999809265137,0,1.4900000095367432,0,0,0,0,0,2.990000009536743,45.720001220703125,26.219999313354492,0,22.510000228881836,0,2.2200000286102295,0,0,0,0,0,3.3299999237060547,0,0,0,2.700000047683716,0,0,0,13.510000228881836,0,0,0,2.700000047683716,0,0,0,0
17143,Peoria County,187117,83034,0.36895793676376343,0,1,76.31653594970703,82.63306427001953,74.4129867553711,64.68409729003906,54.299102783203125,48.941532135009766,44.677940368652344,43.338130950927734,39.901058197021484,4.800000190734863,5.099999904632568,3731.06839135379,3.73694072678159,45.3771373966336,132.394471463119,294.684468740491,3254.87537302676,798.63761818075,2329.18177013544,127.055984710574,502.78334856999106,110.45636587497522,392.3155044440889,77607.90625,20.08103370666504,0.24004283547401428,0.27788177132606506,0.04231714457273483,55950.45188585156,31403.9248625255,0.14632178843021393,0.1286420375108719,0.13088439404964447,0.19241368770599365,0.03808165341615677,0.028447464108467102,0.15550823509693146,0.7983295321464539,0.020178522914648056,0.01590033248066902,2.63909912109375,771.8238525390625,0.3953722417354584,0.25438883900642395,0.32210496068000793,0.3591574430465698,0.6043382883071899,81.4637680053711,-0.04606578126549721,0.27279162406921387,301.1805419921875,296.2371520996094,0.0010160200763493776,136.50457763671875,3.6,3.6,15.4,8.7777777778,113.57063,202.8625,71.53572,8961.06,3.411841,14.343424,11.214899677,380.6,16.518591,9.9,88.644840448,2413,46.969927923,752.45388617,187.87041,16.2,19.9,6.9768656713,77.150471329,28.6,24.7,44.5462909,6.8,47.38999938964844,22.489999771118164,5.21999979019165,8.84000015258789,1.2000000476837158,0.4000000059604645,0,0.4000000059604645,0,0.4000000059604645,0.4000000059604645,13.25,35.83000183105469,21.59000015258789,3.430000066757202,28.969999313354492,0.8899999856948853,0.1899999976158142,0,1.2799999713897705,0,0.18000000715255737,0.44999998807907104,7.190000057220459,0,0,0,2.5399999618530273,0,0.8500000238418579,0,14.40999984741211,0.8500000238418579,3.390000104904175,0,7.630000114440918,0.8500000238418579,0,0,0
17145,Perry County,22182,9426,0.4234732389450073,0,1,60.52415466308594,75.20564270019531,67.91966247558594,47.805049896240234,44.98106002807617,50.98109436035156,39.769691467285156,39.23666763305664,50.80693435668945,4.900000095367432,5.599999904632568,853.636028054633,4.61424880029531,4.61424880029531,9.22849760059062,87.6707272056109,747.508305647841,193.798449612403,539.867109634552,13.8427464008859,502.78334856999106,110.45636587497522,392.3155044440889,58630.125,24.160192489624023,0.09927526861429214,0.13393040001392365,0.014830585569143295,44081.47494407159,23928.850604026844,0.13778644800186157,0.1295202672481537,0.15350882709026337,0.09123042970895767,0.026800895109772682,0.0036689038388431072,0.0848354622721672,0.8877039551734924,0.017965713515877724,0.002310636453330517,2.7629878520965576,601.54833984375,0.29089057445526123,0.145930677652359,0.2555036246776581,0.38630083203315735,0.4921615421772003,85.76924896240234,0.29802215099334717,0.12917226552963257,50.593082427978516,52.27725601196289,-0.020882586017251015,18.170499801635742,3.6,3.5,14.8,9.2420212766,45.68922,64.59948,32.29974,10823.21,4.169424,14.62867,11.740992693,355.8,16.763948,9.7,82.33995585,453,41.206935375,235.74213437,216.71336,16.9,20.7,9.3658397449,37.950782998,30.4,24.4,40.9901711,6.6,58.33000183105469,16.670000076293945,2.0799999237060547,8.329999923706055,0,0,0,0,0,0,2.0799999237060547,12.5,49.939998626708984,17.809999465942383,1.5,20.1299991607666,0,0,0,0,0,0,1.5,9.109999656677246,0,0,0,3.569999933242798,0,0,0,7.139999866485596,0,0,0,3.569999933242798,0,0,0,0
17147,Piatt County,16620,7269,0.4476778507232666,0,1,38.084434509277344,48.61842727661133,66.251922607421875,43.54487609863281,27.516996383666992,38.98635482788086,31.44400405883789,20.249473571777344,20.088390350341797,2.9000000953674316,4.800000190734863,754.671048627594,0,30.4302842188546,12.1721136875418,91.2908526565638,620.777798064634,170.409591625586,426.023979063964,24.3442273750837,502.78334856999106,110.45636587497522,392.3155044440889,77731.46875,24.832929611206055,0.21341922879219055,0.23206983506679535,0.012913555838167667,68252.13019307789,31577.311729183497,0.07666169106960297,0.04864760488271713,0.05896617844700813,0.0056189848110079765,0.009982665069401264,0.0026421186048537493,0.003304268466308713,0.9832162857055664,0.006255658343434334,0.0012309852754697204,4.092480182647705,652.2015380859375,0.24321822822093964,0.13708879053592682,0.17897498607635498,0.34073951840400696,0.667788565158844,86.7833480834961,0.15994183719158173,0.027078725397586823,38.089534759521484,37.26076126098633,-0.009647284634411335,17.707115173339844,3,3.2,10.8,6.6390041494,48.68253,36.51634,36.51634,10200.31,3.940252,11.298914,9.2113095238,333.7,17.214428809734514,8.8,88.172043011,279,21.957169965,212.06980126,57.30249,13.8,21.8,0.442487967,53.667284357,30.4,24.7,24.3451025,8.7,57.58000183105469,30.299999237060547,0,6.059999942779541,0,0,0,0,0,0,3.0299999713897705,3.0299999713897705,41.52000045776367,50.0099983215332,0,6.599999904632568,0,0,0,0,0,0,0,1.8700000047683716,0,0,5.260000228881836,0,0,0,0,5.260000228881836,0,0,0,5.260000228881836,0,0,0,0
17149,Pike County,16337,7951,0.47426876425743103,0,1,37.05195236206055,43.745948791503906,49.5411376953125,52.8928337097168,37.46233367919922,23.75102424621582,29.661365509033203,24.707626342773438,27.261463165283203,5.699999809265137,7.599999904632568,1110.97241293222,6.241418050181,37.448508301086,0,49.931344401448,1017.3511421795,224.691049806516,761.453002122082,31.207090250905,502.78334856999106,110.45636587497522,392.3155044440889,55425.56640625,25.15691375732422,0.09929779917001724,0.12619483470916748,0.00981372781097889,40397.81077297626,20491.427120251738,0.15380984544754028,0.1238110139966011,0.17588196694850922,0.01856360211968422,0.01046865526586771,0.0021911137737333775,0.01654316484928131,0.9693593382835388,0.005034587346017361,0.0018310047453269362,2.7067556381225586,528.0023193359375,0.349918007850647,0.1350715160369873,0.2093905508518219,0.43206754326820374,0.5642469525337219,82.11786651611328,0.16127344965934753,0.038222745060920715,19.762298583984375,20.909786224365234,-0.012600120157003403,8.556846618652344,3.6,3.6,14.2,7.4276778733,43.34365,81.13843,43.68993,9284.48,5.105348,18.661032,14.795265515,346.6,17.214428809734514,10.4,90.809628009,457,41.231126597,183.95879323,184.2598683952198,16.4,19.5,9.9925237374,40.651247718,32.2,29.5,45.4313642,7.2,64.0999984741211,25.639999389648438,0,5.130000114440918,0,2.559999942779541,0,0,0,0,0,2.559999942779541,55.560001373291016,29.700000762939453,0,10.600000381469727,0,2.069999933242798,0,0,0,0,0,2.069999933242798,0,0,0,0,0,0,0,4,0,0,0,8,0,0,8,0
17157,Randolph County,33218,13707,0.4513235092163086,0,1,46.28379821777344,56.48197937011719,39.046051025390625,35.25444412231445,32.399906158447266,29.559675216674805,22.677478790283203,26.224449157714844,22.52602195739746,4,5.5,1086.12978794609,0,18.2542821503544,3.04238035839241,85.1866500349874,979.646475402355,142.991876844443,821.44269676595,15.211901791962,502.78334856999106,110.45636587497522,392.3155044440889,65453.95703125,23.795408248901367,0.0937037244439125,0.12281711399555206,0.013407835736870766,47774.048960449276,25894.272482398927,0.10741955041885376,0.1005086898803711,0.10825358331203461,0.10093798488378525,0.02589915134012699,0.002592902397736907,0.0655527338385582,0.9145376086235046,0.011144930496811867,0.0021205442026257515,2.4390265941619873,592.6495361328125,0.3042106628417969,0.1683482527732849,0.2505389451980591,0.4529784023761749,0.5498986840248108,85.43345642089844,0.13008540868759155,0.13570916652679443,58.168548583984375,58.89313507080078,-0.009124530479311943,22.893136978149414,3.5,3.5,14.1,7.4468085106,45.60657,73.01713,33.46618,10013.17,3.805337,13.493584,10.858359957,401.8,21.273363,9.7,86.593059937,634,41.531573259,257.91965044,260.20606,17,20.9,3.6394385015,60.9780141,30.3,24.6,38.4190293,7.8,50,26.469999313354492,1.4700000286102295,11.760000228881836,0,2.940000057220459,0,0,0,0,1.4700000286102295,5.880000114440918,45.93000030517578,21.06999969482422,1.9600000381469727,23.450000762939453,0,1.559999942779541,0,0,0,0,1.9600000381469727,4.079999923706055,0,0,0,0,0,0,0,2.940000057220459,0,2.940000057220459,0,0,0,2.940000057220459,0,0
17159,Richland County,16213,7513,0.4400468170642853,0,1,39.78120422363281,54.29864501953125,43.492530822753906,39.95433807373047,44.0349006652832,23.67346954345703,31.07367706298828,25.501808166503906,32.38395690917969,4.900000095367432,5.699999809265137,2390.88475188344,0,68.4888861216612,6.22626237469647,205.466658364984,2110.7029450221,386.028267231181,1612.60195504639,112.072722744536,502.78334856999106,110.45636587497522,392.3155044440889,57939.96484375,16.902193069458008,0.1518174409866333,0.18169018626213074,0.014101334847509861,45924.79825047742,23002.38104234457,0.13769954442977905,0.13157367706298828,0.13851353526115417,0.007700363174080849,0.012628596276044846,0.006480625830590725,0.0038754595443606377,0.9764756560325623,0.00770221184939146,0.005455010570585728,3.3317434787750244,594.30645751953125,0.22268502414226532,0.14013656973838806,0.27042046189308167,0.5805326700210571,0.572898805141449,87.08686828613281,0.05426914244890213,0.03449762612581253,45.092918395996094,44.859580993652344,-1.3146435958333313e-4,18.76996612548828,3.6,3.6,14,8.3641746854,43.25794,261.50302,24.90505,10231.95,3.998912,14.763528,11.782055262,378.4,17.214428809734514,10.2,82.608695652,345,43.567251462,321.46389713,184.2598683952198,16.2,19.5,2.073513479,65.49005113,30.7,29.3,38.614262600000004,7.8,48.56999969482422,22.860000610351563,0,2.859999895095825,0,2.859999895095825,0,0,0,2.859999895095825,2.859999895095825,17.139999389648438,25.229999542236328,29.899999618530273,0,19.649999618530273,0,2.109999895095825,0,0,0,2.109999895095825,4.909999847412109,16.09000015258789,0,0,0,5.880000114440918,0,0,0,5.880000114440918,0,0,0,0,0,0,0,0
17163,St. Clair County,268939,116249,0.36866992712020874,0,1,74.94157409667969,80.34215545654297,78.54305267333984,67.03441619873047,58.84367752075195,70.172027587890625,56.4740104675293,58.251426696777344,52.475345611572266,4.800000190734863,5.5,2841.61683519676,14.6766066180206,57.9537799788506,110.639034505078,415.837187510584,2242.51022658423,469.65141177666,1606.90026304995,165.958551757618,502.78334856999106,110.45636587497522,392.3155044440889,74087.015625,26.316009521484375,0.20129960775375366,0.23995552957057953,0.0245408546179533,54834.454994519656,29593.859386716707,0.15180712938308716,0.1303630918264389,0.13437658548355103,0.31450513005256653,0.0325302891433239,0.010698599740862846,0.25237977504730225,0.7050328254699707,0.022717218846082687,0.008600704371929169,2.6262476444244385,810.24365234375,0.41229820251464844,0.27266910672187805,0.3472769558429718,0.2913132607936859,0.5790135860443115,80.714569091796875,0.05461116507649422,0.37102675437927246,410.5685729980469,389.32379150390625,0.005060910247266293,175.2490692138672,3.9,3.7,17.1,9.2304013391,61.80817,84.67273,68.86715,9647.81,3.351007,15.253657,11.862118107,421.1,16.218738,11.5,82.117008444,3316,44.774303443,754.67347075,306.8329,17.4,19.6,14.772148634,82.633231626,32.2,28.2,44.6680618,5.8,51.470001220703125,14.670000076293945,7.199999809265137,7.730000019073486,0.27000001072883606,0.5299999713897705,0,0,0,0.5299999713897705,1.0700000524520874,16.530000686645508,38.45000076293945,15.670000076293945,6.679999828338623,27.420000076293945,0,0.2800000011920929,0,0,0,0.17000000178813934,0.33000001311302185,11.010000228881836,0,0.5199999809265137,0,1.0399999618530273,0,0,1.0399999618530273,18.649999618530273,0.5199999809265137,6.739999771118164,0,2.069999933242798,0,1.0399999618530273,0,0
